Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Delta Time (s),Delta Freq (Hz),Avg Power Density (dB FS/Hz),Begin File,End File,Beg File Samp (samples),End File Samp (samples),SNR NIST Quick (dB),predicted_label,confidence,score_mooring noise,score_marine mammal vocalization,score_background noise,score_dolphin click,score_ship noise,score_seismic airgun,cluster
7494,Spectrogram 1,1,12746.91365,12747.11819,3039.106,6793.296,0.2045,3754.19,-89.08,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,47802473,47815564,11.67,mooring noise,0.719890058,0.719890058,0.044675868,0.002099782,0.233166859,0.000155476,1.19E-05,mooring noise
7495,Spectrogram 1,1,12759.01591,12759.12955,10249.534,27769.088,0.1136,17519.554,-103.34,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,48577018,48584291,12.17,mooring noise,0.787611961,0.787611961,0.164056256,0.045191217,0.002996119,0.000144366,2.35E-08,mooring noise
7496,Spectrogram 1,1,12761.49318,12761.60682,0,6614.525,0.1136,6614.525,-72.17,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,48735564,48742836,17.2,dolphin click,0.55743438,0.148963287,0.293490231,0.000111896,0.55743438,2.04E-07,9.39E-08,dolphin click
7497,Spectrogram 1,1,12763.61818,12764.01591,0,4350.093,0.3977,4350.093,-70.79,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,48871563,48897018,17.98,mooring noise,0.985313892,0.985313892,0.000403095,0.003379673,0.010901106,2.17E-06,1.74E-08,mooring noise
7498,Spectrogram 1,1,12766.69772,12767.23181,0,11918.063,0.5341,11918.063,-74.07,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,49068654,49102836,17.01,mooring noise,0.824249983,0.824249983,0.161753729,0.000221378,0.013764035,1.07E-05,1.85E-07,mooring noise
7499,Spectrogram 1,1,12767.84545,12768.52727,0,30986.965,0.6818,30986.965,-78.76,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,49142109,49185745,18.41,mooring noise,0.831235051,0.831235051,0.006619401,0.073136717,0.088968806,3.27E-05,7.33E-06,mooring noise
7500,Spectrogram 1,1,12768.62954,12768.95908,0,4290.503,0.3295,4290.503,-70.27,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,49192290,49213381,16.45,dolphin click,0.905401468,0.068315491,0.024142357,0.002131973,0.905401468,8.64E-06,3.24E-09,dolphin click
7501,Spectrogram 1,1,12773.43635,12774.22044,0,4290.503,0.7841,4290.503,-69.83,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,49499927,49550108,16.86,mooring noise,0.985567451,0.985567451,0.01254713,0.001763219,9.40E-05,2.81E-05,1.26E-07,mooring noise
7502,Spectrogram 1,1,12774.7659,12774.84544,18830.54,30212.291,0.0795,11381.751,-104.65,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,49585017,49590108,12.43,mooring noise,0.93641305,0.93641305,0.000416481,0.06234974,0.000820649,7.63E-08,3.63E-09,mooring noise
7503,Spectrogram 1,1,12786.02725,12786.37952,0,9594.041,0.3523,9594.041,-74.15,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,50305744,50328289,17.09,mooring noise,0.996222734,0.996222734,0.001590618,0.001902291,0.000284151,2.39E-07,7.15E-12,mooring noise
7504,Spectrogram 1,1,12786.74316,12786.91361,0,4171.322,0.1705,4171.322,-70.59,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,50351562,50362471,18.4,mooring noise,0.984426439,0.984426439,0.005976642,0.006036191,0.003553153,7.47E-06,1.30E-08,mooring noise
7505,Spectrogram 1,1,12792.47043,12792.68634,0,6137.803,0.2159,6137.803,-69.85,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,50718107,50731926,19,marine mammal vocalization,0.691922009,0.266497284,0.691922009,0.003197379,0.037285957,0.001096626,6.86E-07,marine mammal vocalization
7506,Spectrogram 1,1,12794.08406,12794.29997,0,4052.142,0.2159,4052.142,-70.51,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,50821380,50835198,18.58,mooring noise,0.83212918,0.83212918,0.044458564,0.112456739,0.01095098,4.49E-06,3.05E-08,mooring noise
7507,Spectrogram 1,1,12795.92497,12796.35679,0,4409.683,0.4318,4409.683,-71.39,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,50939198,50966834,16.67,marine mammal vocalization,0.759999096,0.055320565,0.759999096,1.03E-05,0.184669912,7.80E-08,2.03E-09,marine mammal vocalization
7508,Spectrogram 1,1,12796.61815,12796.83406,0,31404.097,0.2159,31404.097,-79.19,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,50983562,50997380,17.95,mooring noise,0.879021525,0.879021525,0.003146398,0.001439232,0.116357021,3.58E-05,2.86E-08,mooring noise
7509,Spectrogram 1,1,12797.27724,12797.42497,3337.058,4171.322,0.1477,834.264,-89.5,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,51025743,51035198,12.27,background noise,0.512610793,0.326442361,0.000974014,0.512610793,0.159954265,1.85E-05,7.96E-08,background noise
7510,Spectrogram 1,1,12798.11815,12799.22042,0,30986.965,1.1023,30986.965,-78.31,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,51079562,51150107,18.39,mooring noise,0.887027442,0.887027442,0.081675783,0.00389309,0.027224544,0.000179074,3.24E-08,mooring noise
7511,Spectrogram 1,1,12800.72042,12800.95906,0,4350.093,0.2386,4350.093,-70.34,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,51246107,51261380,17.9,dolphin click,0.996928513,2.97E-05,0.002877028,1.96E-06,0.996928513,0.00015563,7.06E-06,dolphin click
7512,Spectrogram 1,1,12802.17496,12802.25451,27054.004,30986.965,0.0795,3932.961,-106.18,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,51339198,51344289,14.4,mooring noise,0.586401999,0.586401999,0.253269851,0.000182877,0.160144687,2.04E-07,3.80E-07,mooring noise
7513,Spectrogram 1,1,12804.1636,12805.14087,0,8581.006,0.9773,8581.006,-74.19,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,51466470,51529016,16.28,marine mammal vocalization,0.803993523,0.186079532,0.803993523,0.000206793,0.009719651,3.65E-07,1.52E-07,marine mammal vocalization
7514,Spectrogram 1,1,12804.56133,12804.64087,27590.317,30867.784,0.0795,3277.467,-108.96,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,51491925,51497016,13.31,marine mammal vocalization,0.902102411,0.049577933,0.902102411,0.04740379,0.000867896,4.79E-05,9.42E-08,marine mammal vocalization
7515,Spectrogram 1,1,12806.29996,12806.87951,0,30867.784,0.5795,30867.784,-78.06,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,51603197,51640288,17.92,mooring noise,0.962873757,0.962873757,0.00232194,0.000945144,0.033844478,1.47E-05,1.16E-08,mooring noise
7516,Spectrogram 1,1,12808.51587,12808.6295,0,30152.7,0.1136,30152.7,-73.33,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,51745016,51752288,21.74,mooring noise,0.979179561,0.979179561,0.000397181,0.004750104,0.015584799,8.83E-05,2.65E-08,mooring noise
7517,Spectrogram 1,1,12808.98178,12809.14087,0,9236.499,0.1591,9236.499,-73.19,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,51774834,51785016,16.1,mooring noise,0.963317335,0.963317335,0.000853258,0.027069489,0.008378382,0.000381525,5.46E-08,mooring noise
7518,Spectrogram 1,1,12809.32269,12809.90223,0,3754.19,0.5795,3754.19,-70.01,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,51796652,51833743,18.59,mooring noise,0.875693679,0.875693679,0.102537595,0.00023286,0.021534204,1.49E-06,2.04E-07,mooring noise
7519,Spectrogram 1,1,12817.8454,12819.25449,0,31106.145,1.4091,31106.145,-79.04,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,52342106,52432288,18.76,dolphin click,0.690822244,0.000396039,0.308781028,2.14E-08,0.690822244,7.11E-07,1.44E-08,dolphin click
7520,Spectrogram 1,1,12822.64086,12823.0954,0,3992.551,0.4545,3992.551,-69.29,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,52649015,52678106,18.47,mooring noise,0.873427868,0.873427868,0.021579502,0.010135158,0.094794288,6.32E-05,9.06E-09,mooring noise
7521,Spectrogram 1,1,12826.4704,12827.11812,8342.644,31523.277,0.6477,23180.633,-100.76,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,52894105,52935560,14.61,mooring noise,0.5908342,0.5908342,0.044554353,0.010196994,0.354381353,3.30E-05,1.97E-08,mooring noise
7522,Spectrogram 1,1,12827.54994,12827.78858,0,13527.002,0.2386,13527.002,-75.86,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,52963196,52978469,17.39,marine mammal vocalization,0.834398448,0.159918278,0.834398448,0.000463776,0.005197391,2.13E-05,6.74E-07,marine mammal vocalization
7523,Spectrogram 1,1,12829.1863,12829.3454,11322.16,30927.374,0.1591,19605.214,-103.98,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,53067924,53078105,12.84,mooring noise,0.387767166,0.387767166,0.373430908,0.1812509,0.057516083,8.09E-06,2.68E-05,mooring noise
7524,Spectrogram 1,1,12832.90221,12833.69766,0,31046.555,0.7955,31046.555,-78.51,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,53305741,53356650,19.83,mooring noise,0.451946706,0.451946706,0.323597878,0.104224987,0.119889021,0.00032635,1.50E-05,mooring noise
7525,Spectrogram 1,1,12833.76585,12834.61812,0,4052.142,0.8523,4052.142,-70.06,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,53361014,53415559,17.21,mooring noise,0.545802772,0.545802772,0.454065084,5.76E-05,7.44E-05,6.98E-08,6.77E-12,mooring noise
7526,Spectrogram 1,1,12837.00448,12837.17493,0,30927.374,0.1705,30927.374,-78.5,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,53568287,53579196,18.59,dolphin click,0.868122458,0.102135368,0.027623914,0.002115983,0.868122458,2.32E-06,1.10E-09,dolphin click
7527,Spectrogram 1,1,12839.81129,12839.99311,0,31046.555,0.1818,31046.555,-79.11,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,53747923,53759559,17.94,dolphin click,0.617528081,0.087886162,0.294539154,4.65E-05,0.617528081,8.80E-08,2.11E-08,dolphin click
7528,Spectrogram 1,1,12840.09539,12840.57266,0,4171.322,0.4773,4171.322,-70.09,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,53766105,53796650,17.1,mooring noise,0.796087921,0.796087921,0.000466227,0.129080296,0.074294716,7.08E-05,8.27E-10,mooring noise
7529,Spectrogram 1,1,12844.66356,12845.11811,0,9176.909,0.4545,9176.909,-74.98,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,54058468,54087559,16.53,mooring noise,0.959100902,0.959100902,0.004451577,0.01584924,0.020580428,1.78E-05,3.78E-10,mooring noise
7530,Spectrogram 1,1,12845.37947,12845.62947,0,31046.555,0.25,31046.555,-78.17,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,54104286,54120286,21.25,mooring noise,0.519248784,0.519248784,0.403084546,0.034959041,0.042703338,4.26E-06,2.89E-08,mooring noise
7531,Spectrogram 1,1,12852.79992,12853.75446,0,14659.218,0.9545,14659.218,-76.17,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,54579195,54640286,16.61,mooring noise,0.979686856,0.979686856,0.000585101,0.011953373,0.007706278,6.82E-05,1.68E-07,mooring noise
7532,Spectrogram 1,1,12857.53855,12857.97037,0,31225.326,0.4318,31225.326,-78.78,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,54882467,54910104,20.41,mooring noise,0.959121048,0.959121048,0.003001959,0.036880542,0.00029892,0.000697594,1.03E-08,mooring noise
7533,Spectrogram 1,1,12860.90219,12861.10673,0,4350.093,0.2045,4350.093,-71.18,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,55097740,55110831,18.24,mooring noise,0.976715147,0.976715147,0.003072447,0.018679578,0.001528268,4.60E-06,2.52E-08,mooring noise
7534,Spectrogram 1,1,12864.72036,12865.15218,0,3932.961,0.4318,3932.961,-70.69,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,55342103,55369740,17.32,mooring noise,0.977541506,0.977541506,0.019156625,0.000505935,0.002795118,8.01E-07,3.32E-10,mooring noise
7535,Spectrogram 1,1,12865.31127,12865.50446,0,22286.778,0.1932,22286.778,-77.83,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,55379921,55392285,16.66,marine mammal vocalization,0.413938105,0.273537427,0.413938105,0.125004023,0.171315789,0.001911691,0.014292915,marine mammal vocalization
7536,Spectrogram 1,1,12870.16356,12870.28856,12692.737,29139.665,0.125,16446.928,-104.47,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,55690468,55698468,12.12,marine mammal vocalization,0.981737375,0.007455705,0.981737375,9.69E-05,0.01070979,2.18E-07,3.37E-08,marine mammal vocalization
7537,Spectrogram 1,1,12872.15219,12872.48174,0,12156.425,0.3295,12156.425,-74.16,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,55817740,55838831,16.4,marine mammal vocalization,0.9903301,0.00087105,0.9903301,5.00E-06,0.008793531,3.67E-07,1.32E-08,marine mammal vocalization
7538,Spectrogram 1,1,12872.89083,12873.03855,0,4528.864,0.1477,4528.864,-70.57,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,55865013,55874467,18.98,dolphin click,0.991958857,0.00292674,0.00509859,1.27E-05,0.991958857,3.14E-06,1.44E-08,dolphin click
7539,Spectrogram 1,1,12874.37946,12874.51583,0,4230.912,0.1364,4230.912,-70.73,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,55960286,55969013,15.87,mooring noise,0.996976733,0.996976733,0.001488322,0.000385142,0.001149099,7.39E-07,2.27E-09,mooring noise
7540,Spectrogram 1,1,12876.66355,12877.19764,0,31404.097,0.5341,31404.097,-76.58,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,56106467,56140649,19.03,marine mammal vocalization,0.446010053,0.318372905,0.446010053,8.01E-05,0.235535204,1.73E-06,6.96E-09,marine mammal vocalization
7541,Spectrogram 1,1,12877.39082,12877.52719,0,4350.093,0.1364,4350.093,-69.82,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,56153013,56161740,17.4,marine mammal vocalization,0.804292679,0.077819936,0.804292679,0.000242716,0.1176368,7.79E-06,1.03E-07,marine mammal vocalization
7542,Spectrogram 1,1,12878.31128,12878.42491,1072.626,7091.248,0.1136,6018.622,-91.13,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,56211922,56219194,12.62,marine mammal vocalization,0.855036378,0.024104567,0.855036378,5.79E-05,0.120800145,9.21E-07,1.25E-08,marine mammal vocalization
7543,Spectrogram 1,1,12886.56127,12887.23172,0,18890.13,0.6705,18890.13,-77.12,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,56739921,56782830,16.68,dolphin click,0.586244822,0.003836421,0.409784287,0.000133857,0.586244822,6.24E-07,5.82E-09,dolphin click
7544,Spectrogram 1,1,12889.68627,12889.91354,0,13944.134,0.2273,13944.134,-75.26,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,56939921,56954467,18.29,dolphin click,0.854167104,0.10006202,0.045429476,0.000338757,0.854167104,2.64E-06,1.96E-09,dolphin click
7545,Spectrogram 1,1,12890.27718,12890.59536,0,31284.916,0.3182,31284.916,-79.1,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,56977739,56998103,18.52,mooring noise,0.923749983,0.923749983,0.015056488,0.011153215,0.049856413,0.000183942,8.62E-09,mooring noise
7546,Spectrogram 1,1,12891.25445,12891.34536,20141.527,26040.968,0.0909,5899.441,-105.8,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,57040285,57046103,10.77,mooring noise,0.725870073,0.725870073,0.079202093,0.012327593,0.182590857,8.26E-06,1.23E-06,mooring noise
7547,Spectrogram 1,1,12898.74308,12899.06126,0,21333.333,0.3182,21333.333,-74.75,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,57519557,57539921,19.07,mooring noise,0.716997683,0.716997683,0.000827159,0.161344394,0.120653905,0.000176294,5.27E-07,mooring noise
7548,Spectrogram 1,1,12899.43626,12900.31126,0,9474.86,0.875,9474.86,-73.38,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,57563921,57619921,17.44,mooring noise,0.884341955,0.884341955,5.12E-05,0.115494415,9.16E-05,2.08E-05,5.22E-10,mooring noise
7549,Spectrogram 1,1,12902.02717,12902.16353,0,6674.115,0.1364,6674.115,-72.44,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,57729739,57738466,16.05,mooring noise,0.76712656,0.76712656,0.231552437,0.000112993,0.001207516,4.21E-07,9.06E-09,mooring noise
7550,Spectrogram 1,1,12904.20898,12904.34534,0,9653.631,0.1364,9653.631,-74.85,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,57869375,57878102,17.41,mooring noise,0.714264512,0.714264512,0.276422292,0.008553853,0.000678929,8.03E-05,5.30E-08,mooring noise
7551,Spectrogram 1,1,12904.59534,12905.12944,0,4171.322,0.5341,4171.322,-70.54,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,57894102,57928284,17.28,marine mammal vocalization,0.616670966,0.361448556,0.616670966,0.003255009,0.013775118,0.004849635,6.68E-07,marine mammal vocalization
7552,Spectrogram 1,1,12906.90216,12907.04989,0,7210.428,0.1477,7210.428,-72.96,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,58041738,58051193,15.88,marine mammal vocalization,0.954489887,0.025426786,0.954489887,0.00066335,0.019176349,0.000242049,1.64E-06,marine mammal vocalization
7553,Spectrogram 1,1,12907.02716,12907.15216,14242.086,18770.95,0.125,4528.864,-102.18,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,58049738,58057738,10.35,marine mammal vocalization,0.917892456,0.067687176,0.917892456,0.000208561,0.0138189,0.000392932,1.23E-08,marine mammal vocalization
7554,Spectrogram 1,1,12908.16352,12908.41352,0,12275.605,0.25,12275.605,-75.66,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,58122466,58138465,16.28,marine mammal vocalization,0.915906787,0.001747424,0.915906787,7.34E-06,0.082301371,3.66E-05,5.60E-07,marine mammal vocalization
7555,Spectrogram 1,1,12910.25443,12910.83398,0,21929.236,0.5795,21929.236,-77.52,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,58256284,58293374,17.89,mooring noise,0.968665659,0.968665659,0.029851487,0.001387137,8.25E-05,1.32E-05,2.45E-09,mooring noise
7556,Spectrogram 1,1,12911.86807,12912.61807,0,15076.35,0.75,15076.35,-76.31,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,58359556,58407556,17.03,marine mammal vocalization,0.482001901,0.21004355,0.482001901,0.000272811,0.307679117,2.15E-06,3.56E-07,marine mammal vocalization
7557,Spectrogram 1,1,12914.17488,12914.31125,0,8581.006,0.1364,8581.006,-73.84,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,58507192,58515920,16.65,mooring noise,0.771291196,0.771291196,0.131897256,3.89E-05,0.096771985,6.72E-07,1.21E-09,mooring noise
7558,Spectrogram 1,1,12914.92488,12915.07261,0,9713.222,0.1477,9713.222,-74.54,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,58555192,58564647,17.55,mooring noise,0.612050116,0.612050116,0.364156693,0.000868266,0.0229226,2.36E-06,6.08E-08,mooring noise
7559,Spectrogram 1,1,12915.4817,12915.61806,0,7925.512,0.1364,7925.512,-73.51,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,58590829,58599556,16.2,mooring noise,0.687691927,0.687691927,0.010427263,0.010666418,0.290955037,0.00025933,2.42E-08,mooring noise
7560,Spectrogram 1,1,12920.12942,12920.20897,18890.13,22405.959,0.0795,3515.829,-104.14,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,58888283,58893374,11.04,mooring noise,0.970125556,0.970125556,3.01E-05,0.001357525,0.028464805,2.19E-05,1.21E-09,mooring noise
7561,Spectrogram 1,1,12923.68624,12925.09533,0,31225.326,1.4091,31225.326,-78.36,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,59115919,59206101,19.24,mooring noise,0.815679371,0.815679371,0.010900442,0.017353464,0.156051204,1.54E-05,5.14E-08,mooring noise
7562,Spectrogram 1,1,12926.50442,12926.86805,0,3873.371,0.3636,3873.371,-70.05,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,59296283,59319555,16.89,mooring noise,0.802188516,0.802188516,0.188331753,0.003218658,0.006259658,1.43E-06,2.62E-10,mooring noise
7563,Spectrogram 1,1,12929.43623,12929.58396,3039.106,3754.19,0.1477,715.084,-86.94,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,59483919,59493373,10.94,mooring noise,0.59377408,0.59377408,0.005946575,0.000392369,0.399881601,5.03E-06,4.02E-07,mooring noise
7564,Spectrogram 1,1,12929.89078,12930.95896,0,11679.702,1.0682,11679.702,-74.69,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,59513010,59581373,16.68,marine mammal vocalization,0.751791179,0.2233347,0.751791179,0.002526004,0.022330092,1.79E-05,6.60E-09,marine mammal vocalization
7565,Spectrogram 1,1,12932.73168,12933.26578,0,12216.015,0.5341,12216.015,-75.96,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,59694828,59729010,16.2,mooring noise,0.903274775,0.903274775,0.010524208,0.001730936,0.084469482,5.49E-07,9.07E-08,mooring noise
7566,Spectrogram 1,1,12936.68623,12936.84532,4648.045,11918.063,0.1591,7270.018,-97.74,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,59947919,59958100,11.69,mooring noise,0.971299887,0.971299887,0.027946703,0.000283348,0.000469552,4.13E-07,2.59E-08,mooring noise
7567,Spectrogram 1,1,12938.01577,12938.09532,0,9296.089,0.0795,9296.089,-74.32,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,60033009,60038100,15.66,marine mammal vocalization,0.923387706,0.05596729,0.923387706,1.68E-05,0.020628091,1.45E-07,9.21E-11,marine mammal vocalization
7568,Spectrogram 1,1,12939.19759,12939.31122,0,6972.067,0.1136,6972.067,-73.59,AMAR1183.20240602T214736Z.wav,AMAR1183.20240602T214736Z.wav,60108646,60115918,16.47,marine mammal vocalization,0.967788637,0.020171426,0.967788637,1.46E-06,0.012038341,1.33E-07,5.04E-10,marine mammal vocalization
